신문사,제목,본문_요약,링크,카테고리,예측점수,최종선택여부
동아일보,ICT 수출 지난달 37조원… 반도체 호황에 사상 최대,지난달 정보통신기술(ICT) 산업 수출액이 254억5000만 달러(약 37조6000억 원)로 2개월 만에 역대 최대치를 경신했다. 올해만 역대 최대 수출 기록을 4차례 새로 쓴 반도체 수출 호조의 영향이 컸다.14일 산업통상부와 과학기술정보통신부에 따르면 11월 한 달간 ICT 수출은 254억5000만 달러로 전년 같은 달보다 24.3% 증가했다. 글로벌 ICT 기기 수요가 회복한 덕분에 ICT 수출액은 10개월 연속 증가세를 보였다. 올 9월 254억 달러로 역대 최대 수출액을 보인 뒤 2개월 만인 지난달 이를 넘어선 것이다. 지난달 ICT 수입액은 127억7000만 달러로 1년 전보다 2.7% 증가했다. 그 결과 지난달 ICT 무역수지는 126억9000만 달러 흑자를 보여 역시 역대 최대였다. 직전 IC...,https://n.news.naver.com/article/newspaper/020/0003681683?date=20251215,경영,0.03660518,
조선일보,취업 한파·은퇴 후의 삶… 불안해진 고용 현실을 들여다본다,"2026 조선일보 신춘문예총 1만3612편, 역대 최다 응모“시 9000편, 소설 1300편…. 이건 처음 보는 숫자인데요.”2026년 조선일보 신춘문예 시·소설 예심 심사를 위해 지난 11일 본사 회의실에 모인 심사위원들은 살짝 당황한 모습이었다. 압도적인 원고량 때문이었다. 그러나 놀람도 잠시, 이들은 빠른 속도로 원고를 읽어 내려가기 시작했다. 머뭇거렸다간 밤새 회의실에 갇혀 있어야 할 판이었다.지난 8일 마감한 2026년 조선일보 신춘문예 8개 부문에 총 1만3612편이 접수돼 역대 가장 많은 작품이 응모된 것으로 나타났다. 앞선 최다 기록이었던 2018년(1만843편) 기록을 한참 웃돌았고, 응모작이 소폭 줄었던 지난해(7755편)보다는 약 1.8배 증가했다. 부문별로 보면 시 9015편, 단편소설...",https://n.news.naver.com/article/newspaper/023/0003946896?date=20251215,경영,0.034312393,
매일경제,한국부자들의 빨라진 머니무브 … 부동산서 주식·금·코인으로,대한민국 부자들의 자산 포트폴리오 분석금융자산 10억이상 부자들비중 1위 자산은 주택이지만부동산 규제에 관망세 뚜렷현금·주식·가상자산은 늘려보유주식 국내 6개·해외 5개반도체·AI·방산주 많이 담아美·中·베트남·홍콩·유럽 順◆ 부자보고서 ◆100억원대 금융자산을 가진 60대 남성 A씨는 매일 아침 6시에 일어나 1~2시간 동안 경제신문과 유튜브를 통해 밤사이 벌어진 해외 뉴스와 오늘의 주요 이벤트를 체크한다. 올해 국내 주식과 해외 주식으로 50% 이상 수익을 올린 A씨는 내년에도 전반적으로 유동성 확장 국면이 이어질 것으로 예상하고 주식 투자 비중을 올해보다 늘릴 생각이다.올해 부동산보다 금융 투자로 더 많이 자산을 불린 한국 부자들은 내년에도 국내외를 막론하고 주식자산이 가장 유망하다고 내다보고 투자를 ...,https://n.news.naver.com/article/newspaper/009/0005605864?date=20251215,경영,0.03415349,
매일경제,'中부동산 1위' 연쇄몰락…경기침체 경고등,"채권 만기 연장 실패한 완커헝다 이어 대형 개발사 위기최대주주 中국유기업도 영향S&P ""채무불이행 위험 취약""""만기연장돼도 시장 더 혼란""韓, 익스포저 작아 영향 제한적중국 대형 부동산 개발 업체 헝다에 이어 완커까지 디폴트(채무 불이행) 위기에 놓이면서 중국 부동산 시장에 대한 우려가 다시 확산되고 있다. 장기화하는 부동산 침체가 자칫 중국 경제 전체를 크게 악화시킬 수 있어 시장에서 경계의 목소리가 높다.완커는 30년 넘게 중국 부동산 시장을 대표해온 기업이다. 위기 전까지 중국 부동산 시장의 '바로미터'로 불렸고, 계약 판매(분양 계약 실적) 기준으로 업계 1위에 오르기도 했다. 특히 국유 기업인 선전지하철이 지분을 약 30% 보유해 경기 침체 국면에서도 '끝까지 버틸 수 있는 우량 기업'으로 인식돼왔...",https://n.news.naver.com/article/newspaper/009/0005605848?date=20251215,경영,0.033904201,
매일경제,예방대책 부실…10대 자살률 6년째 늘어,"빈곤한 정부 통계분석40대 사망 원인 1위도 '자살'전수조사 통한 심층자료 확보맞춤형 대책으로 사전 예방을2020년 8월 일본의 여성 자살자 수가 급격하게 늘어나는 현상이 벌어졌다. 8월 한 달간 일본의 여성 자살자 수는 650명으로 집계됐는데 이는 전년 같은 기간 대비 40.1%(186명) 증가한 수치였다. 화들짝 놀란 후생노동성 장관이 긴급 성명을 발표하기도 했다.당시 보건복지부 중앙자살예방센터장을 역임했던 백종우 경희대 정신건강의학과 교수는 후생노동성 산하 기관의 의뢰를 받아 해당 사안을 검토했다. 백 교수는 ""일본 정부가 제공한 다양한 데이터를 분석한 결과 코로나19로 고용 문제가 악화되면서 비정규직 여성 중 부양 가족이 많은 여성의 자살률이 올라갔다는 결과가 나왔다""며 ""한 달 만에 원인 파악에 성...",https://n.news.naver.com/article/newspaper/009/0005605817?date=20251215,기타,0.033800147,
매일경제,"與, 3차 상법개정안 속도조절 …""내년 처리""","사법개혁안 연내 먼저 처리내란재판부·2차 특검 강행자사주 소각 의무화는 후순위""통일교 특검 도입"" 野요구엔정치공세로 일축하며 선그어국힘 ""정동영 등 사퇴"" 총공세더불어민주당이 올해 마지막 임시국회에서 처리할 법안을 두고 막판 고심을 거듭하고 있다. 민주당은 '개혁 법안 우선 처리' 방침에 따라 내란전담재판부 설치법과 허위·조작정보근절법(정보통신망법 개정안)을 통과시킬 가능성이 높다. 자사주 의무 소각이 골자인 3차 상법 개정안은 계획과 달리 해를 넘길 것으로 보인다.박수현 민주당 수석대변인은 14일 국회에서 기자간담회를 열고 내란전담재판부에 대해 로펌에 법률 자문한 결과를 정청래 대표가 전날 받아봤다며 ""당 지도부가 최종적으로 방향을 잡고 의원총회를 거쳐 최종 내용이 결정될 것""이라고 말했다. 그러면서 ""폭...",https://n.news.naver.com/article/newspaper/009/0005605856?date=20251215,기타,0.029465483,
한국경제,[이 아침의 피아니스트] 정열적인 건반 위 호랑이…마르타 아르헤리치,"경제와 문화의 가교 한경‘건반 위의 호랑이.’ 기운 넘치는 연주를 선보이는 마르타 아르헤리치(사진)에게 언론이 붙인 수식어다. 1941년 아르헨티나 부에노스아이레스에서 태어난 그는 이탈리아 부소니 국제 콩쿠르, 스위스 제네바 국제 콩쿠르, 쇼팽 국제 피아노 콩쿠르 등에서 우승해 전 세계 음악인의 이목을 끌었다.아르헤리치는 1955년 오스트리아로 이민을 떠나 당시 피아노 연주의 대가이던 프리드리히 굴다에게 음악을 배웠다. 1965년 쇼팽 콩쿠르에서 우승할 땐 정열이 넘치는 연주로 다른 피아니스트에게서 찾아볼 수 없는 독보적 개성을 보여줬다. 단단하고 강한 타건과 흐트러짐 없이 휘몰아치는 속주는 그만의 매력이다. 아르헤리치는 쇼팽, 라흐마니노프, 차이콥스키처럼 낭만주의 정서가 넘치는 곡뿐 아니라 라벨, 버르토크...",https://n.news.naver.com/article/newspaper/015/0005224267?date=20251215,경영,0.027796875,
동아일보,[DBR]“혁신 리더?… 직원들의 ‘작은 천재성’ 발현시켜야”,"조직 혁신 촉진하려면리더의 언어 달라져야강점 기반 접근도 중요인공지능(AI) 기술이 급속도로 발전하면서 많은 기업이 경쟁적으로 새로운 시도를 선보이고 있다. 막대한 예산을 투입해 새로운 시스템을 깔고 AI 파일럿 프로젝트를 돌리면 ‘혁신을 추진하고 있다’는 착각에 빠지기 쉽다. 정작 조직 안으로 들어가 보면 일하는 방식과 의사결정 구조, 리더십과 문화는 예전과 크게 다르지 않은데도 말이다. 직원들은 위험을 감수하기보다 정답을 맞히는 데 익숙하고 사일로와 성과 관리 시스템은 협업과 실험이 아닌 관리와 통제를 강화하는 방향으로 작동한다. 25년간 이러한 딜레마에 빠진 기업들을 관찰해 온 린다 힐 하버드경영대학원 교수는 “혁신이란 기술보다 사람에 관한 것”이라고 말한다. 그러면서 “사람들이 스스로를 혁신의 주체로...",https://n.news.naver.com/article/newspaper/020/0003681706?date=20251215,업계,0.027303839,
중앙일보,"[사진] 정용진, 밴스 부통령 성탄절 만찬 참석","정용진 신세계그룹 회장(오른쪽)이 지난 12일(현지시간) 미국 워싱턴 D.C. 소재 부통령 관저에서 J.D. 밴스 부통령과 기념 촬영을 하고 있다. 성탄절을 기념한 이날 만찬 행사에는 하워드 러트닉 상무부장관, 피트 헤그세스 국방부장관 등도 자리를 함께했다. [사진 신세계그룹]...",https://n.news.naver.com/article/newspaper/025/0003489761?date=20251215,기타,0.027287821,
동아일보,"제주 구룡사 보살좌상, 유형문화유산 지정 예고","조선시대 경남서 제작 후 옮겨와조선시대 만들어진 구룡사 보살상과 복장유물이 제주도 유형문화유산으로 지정된다.14일 제주특별자치도에 따르면 서귀포시 토평동에 있는 ‘서귀포 구룡사 대웅전 목조보살좌상 및 복장유물’을 제주도 유형문화유산으로 지정 예고했다.이 보살상은 1643년(인조 21년) 경남 하동 쌍계사에서 만들어진 것으로, 1953년 구룡사 신도회가 쌍계사에서 제주로 옮겨왔다. 원래 쌍계사에서는 석가여래 부처님 곁에 함께 모셔졌던 보살상(부처님 왼쪽에 모시는 보살·좌협시)으로 추정된다.높이 88cm 크기의 이 보살상은 여래형 복식(부처님처럼 간소하고 단정한 승복 차림)에 화려한 보관(불상이 쓰는 관)을 쓰고 있으며, 손에는 꽃가지를 들고 있다. 특히 올해 처음으로 불상 내부를 열어본 결과 1643년에 작성...",https://n.news.naver.com/article/newspaper/020/0003681680?date=20251215,기타,0.026792154,
동아일보,"韓, 내달 세계 첫 ‘AI 법’ 시행국 될듯… 규제 앞장섰던 EU는 정작 속도조절","정부, 입법예고… 내달 22일 시행업계 “법 대응 준비 시간 더 필요”과기부 “과태료 1년 유예, 정착”세계 첫 인공지능(AI) 규제 법안을 마련했던 유럽연합(EU)이 속도 조절에 들어가면서 우리나라가 내년 1월 세계 최초로 ‘AI 법’을 시행하는 국가가 될 것으로 보인다.14일 과학기술정보통신부에 따르면 우리나라는 이달 22일까지 시행령 입법예고를 거쳐 내년 1월 22일 ‘인공지능 발전과 신뢰 기반 조성 등에 관한 기본법’(AI 기본법)을 시행한다. EU의 AI 규제안을 벤치마킹해 법안을 만든 것인데, 실제 법 적용에 있어서는 우리가 앞서게 된 것이다.EU 집행위원회는 11월 19일 세계 최초의 포괄적 AI 규제인 ‘AI 법’의 핵심 조항 적용을 연기하고, 개인정보 보호 규정을 완화한다고 발표했다. 기업이...",https://n.news.naver.com/article/newspaper/020/0003681700?date=20251215,기타,0.026473126,
중앙일보,쌀도 취향껏 골라 먹는다 찌개엔 '알찬미' 라이스밀크엔 '일품' [Health&],고품질 쌀 품종 시식회하루 필요 에너지 40% 채워주는 쌀알찬미·참드림·일품 등 종류도 다양한 달 내 소비하는 소포장 제품 좋아“이 밥은 윤기가 돌면서 부드러워 아이들에게 먹이기 좋겠어요.” “전 밥알이 좀 더 단단한 쪽이 낫던데요. 씹는 맛이 살아 있어요.”지난달 27일 오후 세종 금남면의 한 카페. 문을 열자 커피향 대신 갓 지은 밥의 구수한 냄새가 밀려왔다. 6가지 밥이 놓인 테이블을 앞에 두고 시식이 한창이었다. 참가자들은 숟가락을 들어 차례로 밥을 맛본 뒤 느낀 점을 적어 비교하고 취향대로 순위도 매겼다. 각 쌀에 어울리는 요리를 먹어 보는 시간도 가졌다. ‘소비자 선호 고품질 쌀 품종 시식회’ 현장이다.이날 행사는 쌀 품종의 다양성을 알리기 위해 마련됐다. 행사에는 시식회를 기획한 농림축산식품부·...,https://n.news.naver.com/article/newspaper/025/0003489799?date=20251215,업계,0.026310771,
한국경제,협업 강화하는 현대그린푸드…'깐부치킨' 단체급식 선보여,"현대백화점그룹 계열 식품기업인 현대그린푸드는 2025 아시아태평양경제협력체(APEC) 정상회의 기간에 글로벌 테크기업 최고경영자(CEO)들의 ‘치맥 회동’으로 화제를 모은 치킨 브랜드 깐부치킨의 메뉴를 전국 단체급식사업장 110여 곳에서 선보인다고 14일 밝혔다. 젠슨 황 엔비디아 CEO와 이재용 삼성전자 회장, 정의선 현대자동차그룹 회장이 깐부치킨에서 함께 먹은 메뉴다.현대그린푸드는 최근 외식 브랜드와의 협업을 강화하고 있다. 이달 초에는 마왕족발 대표 메뉴인 마왕통구이를 내놨다. 이달 말 바비큐 전문점 로코스와 협업한 BBQ 세트도 선보인다....",https://n.news.naver.com/article/newspaper/015/0005224233?date=20251215,업계,0.026122215,
중앙일보,‘해리포터’ 품는 넷플릭스…제2 ‘오겜’ 대박 어려워지나,"세계 최대 온라인동영상서비스(OTT) 넷플릭스의 워너브라더스 디스커버리 인수 추진에 따른 파장이 콘텐트 산업 전반으로 이어지고 있다. 넷플릭스가 할리우드를 대표하는 워너브러더스를 인수하려는 시도 자체가 미디어 빅뱅을 이끄는 넷플릭스의 위상을 재차 증명하고 있다.한국 콘텐트 시장에도 불똥이 튈 수 있다. 압도적 구독자 수를 보유한 넷플릭스가 ‘슈퍼맨’ ‘해리포터’ ‘왕좌의 게임’ 같은 블록버스터 시리즈의 콘텐트 지식재산권(IP)까지 집어삼킬 경우 넷플릭스 내에서의 K콘텐트 입지가 줄어들 수 있다는 우려다.14일 콘텐트 업계의 분석에 따르면, 넷플릭스가 워너브러더스를 품으려는 주된 이유는 IP 확보다. 『애프터 넷플릭스』의 저자인 조영신 동국대 미디어연구소 대우교수는 “넷플릭스의 워너브러더스 인수는 양질의 IP...",https://n.news.naver.com/article/newspaper/025/0003489754?date=20251215,경영,0.025893499,
한국경제,닷새째 압수수색 쿠팡…이용자는 오히려 '증가',유출 규모 커 압색 장기화될 듯경찰이 대규모 개인정보 유출 사태를 빚은 쿠팡 본사에 대해 이례적으로 닷새 연속 압수수색을 했다. 유출 규모가 수천만 건에 달해 서버 압수수색도 1주일 이상 장기화할 것이란 설명이다.서울경찰청 사이버수사과는 지난 13일 오전 9시30분부터 오후 6시까지 수사관 6명을 투입해 서울 신천동 쿠팡 본사 사무실을 압수수색했다. 9일 첫 압수수색 이후 이날까지 5일 동안 하루 10시간씩 강제수사가 이어졌다.외부로 유출된 약 3370만 건의 개인정보가 담긴 클라우드 서버가 방대하기 때문이다. 경찰이 유출자와 유출 경로 등 구체적인 디지털 증거를 확보하는 데 시간이 걸릴 수밖에 없다. 경찰 관계자는 “15일 압수수색을 재개할 것”이라며 “작업을 언제 마무리할 수 있을지 현재로선 가늠하기 어...,https://n.news.naver.com/article/newspaper/015/0005224223?date=20251215,경영,0.025711754,
한국경제,기부금 16조…10년간 30% 늘었다,"개인·법인 기부액 늘었지만GDP 대비 비중은 '역주행'국내 법인과 개인의 기부금이 최근 10년 새 30% 가까이 증가했다. 다만 국내총생산(GDP)에서 기부금이 차지하는 비중은 낮아진 것으로 나타났다.14일 보건복지부와 국세청 등에 따르면 2023년 법인과 개인의 기부금은 16조281억원으로 2013년(12조4859억원)보다 28% 증가했다. 세제 혜택 등을 받기 위해 국세청에 신고한 ‘순수 기부금’으로, 기업의 사회공헌기금과 후원금 등은 포함하지 않은 수치다.법인 기부금은 2022년 4조3982억원에서 2023년 4조4836억원으로 소폭 늘었다. 비영리재단 기부문화연구소에 따르면 기부금액 상위 10개 기업이 전체 법인 기부금의 43%를 냈다. 2023년 개인 기부금은 11조5445억원으로 2022년보다 7...",https://n.news.naver.com/article/newspaper/015/0005224265?date=20251215,기타,0.025520257,
조선일보,법인 기부금 4% 줄고 개인은 47% 늘었다,"지난 10년간 일반 시민이 내는 기부금은 크게 늘어난 반면, 기업 등 법인이 내는 기부금은 오히려 줄어든 것으로 나타났다. 전체 기부금 규모가 늘었는데, 그 증가세는 개인 기부자가 이끌었다는 뜻이다.14일 보건복지부와 국세청에 따르면 개인과 법인이 낸 기부금은 2013년 12조4859억원에서 2023년 16조281억원으로 약 28% 늘었다. 기부금 총액은 2021년 15조5541억원을 기록한 뒤 이듬해 15조977억원으로 줄었지만, 2023년 다시 늘며 16조원을 넘어섰다. 이는 국세청에 신고된 개인·법인 기부금을 집계한 것이다.기부 주체별로 살펴보면 차이가 뚜렷하다. 개인 기부금은 2013년 7조8314억원에서 2023년 11조5445억원으로 47% 늘었다. 반면 법인 기부금은 같은 기간 4조6545억원에...",https://n.news.naver.com/article/newspaper/023/0003946913?date=20251215,경영,0.025278996,
동아일보,[오늘의 운세/12월 15일],● 쥐48년 반가운 소식이나 공돈 들어온다.60년 미우나 고우나 내 가족이 최고.72년 자신의 몸과 물건은 스스로 챙길 것.84년 대인관계 넓어지고 좋은 인맥 형성될 듯.96년 새로운 인연이 생기거나 애정이 깊어진다.08년 오늘은 가족과 함께하는 시간 가져볼 것.● 소37년 묵은 것이 좋다. 역시 구관이 명관.49년 값비싼 물건 구입은 가능한 한 다음에 할 것.61년 할 일은 많고 시간은 없다.73년 대인관계가 좋아지고 넓어진다.85년 대인관계에 신경 쓰고 인맥 넓히기.97년 마음에 들지 않아도 크게 내색하지 말 것.● 범38년 마음은 바쁜데 몸이 따르지 않는다.50년 남의 일에 참견하지 말라.62년 마음에 들어도 결정은 신중하고 천천히.74년 집착하기보다는 가벼운 마음으로 임할 것.86년 자신감도 지나치면...,https://n.news.naver.com/article/newspaper/020/0003681736?date=20251215,경영,0.0229067,
한국경제,'AI 불량 코딩' 검증 기술에 돈 몰린다,월가 퀀트 트레이딩 기업 등 투자인공지능(AI)이 짠 코드의 결함을 찾아내는 검증 스타트업에 투자 자금이 몰리고 있다.14일 AI업계에 따르면 소프트웨어 테스팅 기업 앤티서시스는 최근 1억500만달러 규모의 시리즈A 투자를 유치했다. 월가의 퀀트 트레이딩 기업 제인스트리트가 투자를 주도했다. 하루 수십조원이 오가는 금융 시스템에서 AI가 만든 코드 오류는 곧 천문학적인 금전 손실로 이어진다. AI 코딩의 오류를 미리 잡기 위해 고객사가 직접 투자한 사례다.AI 코드 보안 플랫폼 엔도어랩스도 9000만달러의 자금을 모았다.파이낸셜타임스(FT)는 “소프트웨어 시장의 패권이 ‘누가 더 코드를 잘 짜느냐’에서 ‘누가 더 잘 검증하느냐’로 이동하고 있다”고 진단했다. AI가 코드를 짜는 바이브코딩이 늘어나면서 검증되...,https://n.news.naver.com/article/newspaper/015/0005224238?date=20251215,경영,0.02244568,
매일경제,"日, 내년 방위비 역대최대 … 장사정 미사일·드론 확충","일본 정부가 내년 사상 최대 규모의 방위비(방위 예산) 편성에 나섰다. 방위비 증액과 함께 방위 장비 수출 규제 완화 등 방위력 강화 정책을 본격 추진한다는 계획이다. 14일 교도통신에 따르면 일본 정부는 2026회계연도(2026년 4월~2027년 3월) 방위비 규모를 역대 최대인 9조엔(약 85조원) 정도로 조율하고 있다고 보도했다.일본은 2022년 안보 정책 근간인 3대 안보 문서를 개정하면서 2027회계연도에 방위 관련 예산을 국내총생산(GDP)의 2%로 늘리고, 5년간 방위비로 43조엔(약 407조원)을 확보하기로 했다. 일본 정부는 현재 안보 문서 개정 작업에 착수한 상태로 방위비 증액 속도는 더 빨라질 것으로 예상된다. 일본 정부는 대규모 예산을 통해 장사정 미사일과 무인기(드론) 확충에 나설 방...",https://n.news.naver.com/article/newspaper/009/0005605847?date=20251215,기타,0.021757941,
매일경제,中부동산 또 흔들 …'완커' 유동성 위기,4200억대 채권만기 연장 실패상환 실패 땐 '제2 헝다쇼크'중국의 대형 민간 부동산 개발 업체 완커가 15일 상환 기일이 도래하는 채권의 만기 연장에 실패하면서 디폴트(채무 불이행) 위험에 직면했다. 2021년 헝다그룹의 파산 위기에 이어 중국 부동산 시장이 다시 수렁에 빠져드는 모양새다.완커는 수년간 이어진 건설경기 부진 속에서 생존한 몇 안 되는 대형 개발사로 꼽힌다. 전문가들은 완커의 유동성 위기가 장기 침체에 빠진 부동산 시장을 더 악화시키고 중국 경제 전반에도 부담이 될 수 있다고 경고했다.13일(현지시간) 블룸버그에 따르면 완커는 지난 10일부터 12일까지 채권단에 20억위안(약 4200억원) 규모의 채권 만기 연장안을 표결에 부쳤으나 가결에 필요한 90% 동의 요건을 충족하지 못했다.완커가 처...,https://n.news.naver.com/article/newspaper/009/0005605876?date=20251215,경영,0.021544032,
한국경제,"""비싸도 빈방 없다""…특급호텔 연말 특수",롯데호텔 등 예약률 90% 달해호텔 뷔페는 가격 올려도 꽉 차서울 주요 특급호텔의 객실과 식음업장이 연말 성수기를 맞아 빈자리를 찾기 어려울 정도로 호황을 누리고 있다. 고물가에도 송년 모임과 ‘호캉스’ 수요가 몰려 뚜렷한 연말 특수가 나타나고 있다.14일 호텔업계에 따르면 웨스틴조선서울 롯데호텔서울 등 서울 주요 5성급 호텔의 12월 말 객실 예약률은 80~90%에 달하는 것으로 집계됐다. 통상 호텔업계에서는 객실 가동률이 80%를 넘으면 잔여 객실 운용을 고려해 사실상 만실로 본다.호텔별로는 웨스틴조선서울의 12월 객실 예약률이 90% 수준에 이르렀고 롯데호텔서울도 80%를 웃돌고 있다. 워커힐호텔앤리조트도 크리스마스이브부터 오는 31일까지 예약률이 90%에 달한다. 파르나스호텔이 운영하는 서울 삼성동 ...,https://n.news.naver.com/article/newspaper/015/0005224234?date=20251215,기타,0.021484194,
한국경제,대통령실 '기밀접근권한' 민간에도 준다,"경제안보 한정 기업·학계에 허용통상 대응 위해 민관 '원팀' 구상美·日처럼 제도화…법개정 속도대통령실이 국가기밀 정보에 접근할 수 있는 비밀취급인가 권한을 기존 공직자, 군인 중심에서 기업과 학계 등 민간으로 넓히기로 했다. 경제안보 분야 한정으로 정부와 기업이 ‘원팀’을 구성해 핵심 광물 및 전략자산 등 공급망과 통상 이슈에 기민하게 대응하겠다는 목적에서다.14일 대통령실에 따르면 국가안보실은 이를 위해 최근 정부, 기업, 학계와 함께 경제안보 네트워크를 출범시켰다. 정기적으로 회의를 열어 민관 정보 협력을 강화하고 장기적으로 비밀취급인가를 확대하겠다는 취지다.현행법상 비밀취급인가는 직무상 국가 기밀을 알아야 하는 사람에 한해 신원 조회, 보안 검사 등 엄격한 절차를 거쳐 발급된다. 방위산업 등에 한해선 ...",https://n.news.naver.com/article/newspaper/015/0005224259?date=20251215,경영,0.020713294,
매일경제,벤츠 '장인정신' 마이바흐 V12…내년 한국 누빈다,"한정판 마이바흐 V12 에디션벤츠 브랜드 100년 유산 담아전세계 50대…한국 10대 배정전 세계에서 단 50대만 한정 생산되는 메르세데스-벤츠의 초럭셔리 '메르세데스-마이바흐 V12 에디션'이 내년 1월부터 한국을 누빈다. 50대 가운데 10대가 한국에 배정됐다.벤츠가 지난 11월 출시한 이 에디션은 벤츠 브랜드 100년의 유산과 장인정신을 집약한 한정판이다. 1930년대 '마이바흐 제플린'에 최초 탑재된 V12 엔진의 전통을 기념하기 위해 기획된 모델로, 이를 현대적으로 재해석했다. 메르세데스-마이바흐의 기술력과 디자인 감성을 모두 모았다. 최고급 차량 개인 맞춤 제작 프로그램인 '마누팍투어'를 통해 수작업으로 디자인 요소들을 완성했다.이번 에디션은 마이바흐 S클래스 라인업 중 최상위 모델인 S 680을...",https://n.news.naver.com/article/newspaper/009/0005605751?date=20251215,경영,0.019722253,
한국경제,한국판 테마섹 꿈꾸는 新국부펀드…'정부와의 결별'이 성패 가른다,"DEEP INSIGHT新국부펀드, 투자 목적·지배구조 '세밀한 설계'가 관건테마섹 '성공 방정식' 벤치마킹자원도 재원도 없는 싱가포르30년만에 운용자산 160배 키워안정성 초점 맞춘 KIC와 차별화고위험·고수익 투자로 국부 증식정부 개입 차단한 지배구조가 핵심정부가 소유하되 완전히 독립 운용민간기업 수준 경영 자율권 보장승진 경쟁 대신 성과보상도 한몫""한국 풍토서 쉽지 않아"" 시각도구윤철 부총리 겸 기획재정부 장관이 지난 11일 대통령 업무보고에서 싱가포르 테마섹과 호주 퓨처펀드를 본뜬 ‘한국형 국부펀드’ 설립 계획을 밝히면서 제2의 국부펀드에 대한 관심이 커지고 있다. 외환보유액을 운용하는 한국투자공사(KIC)가 있는데, 별도의 국부펀드를 조성하는 목적과 실현 가능성에 대해 다양한 관측과 평가가 나오고 있...",https://n.news.naver.com/article/newspaper/015/0005224215?date=20251215,경영,0.01901243,
한국경제,"'우크라 EU 가입' 종전 변수로…유럽, 美 설득 나서","내년 중 가입 완료 구상유럽, 러시아 자산 동결유럽과 우크라이나가 제안한 종전안에 내년 우크라이나가 유럽연합(EU)에 가입하는 방안이 담긴 것으로 전해졌다.파이낸셜타임스(FT)는 지난 12일 소식통을 인용해 유럽과 우크라이나가 미국에 제시한 최신 평화 계획에 2027년 1월 1일까지 우크라이나가 EU에 가입한다는 내용이 담겼다고 전했다.종전안에 이 방안이 명시되면 도널드 트럼프 미국 대통령이 우크라이나의 EU 가입을 반대해온 헝가리 등에 압력을 가할 수 있다는 관측이 나온다. 볼로디미르 젤렌스키 우크라이나 대통령은 “(우리의) EU 회원국 자격 문제는 유럽뿐 아니라 사실상 미국에도 달려 있다”고 말했다.FT는 우크라이나의 EU 가입이 실현되면 EU는 신규 가입 절차 전반을 재고해야 한다고 지적했다. 우크라이...",https://n.news.naver.com/article/newspaper/015/0005224250?date=20251215,기타,0.01861657,
매일경제,은행법 개정안 국회 통과 출연금 등 금리 가산 금지,"내년부터 금융·보험업권이 교육세 등 각종 법적 비용을 대출 가산금리에 반영하지 못하게 된다. 14일 국회에 따르면 여야는 전날 본회의에서 민병덕 더불어민주당 의원이 지난해 12월 대표발의한 은행법 개정안을 통과시켰다. 개정안에서는 예금에 대해 한국은행에 의무적으로 적립해야 하는 지급준비금과 예금보험공사에 납부하는 예금보험료, 서민금융 지원을 위해 법으로 부과하는 서민금융진흥원 출연금 등을 가산금리에 반영하지 못하도록 하는 내용이 핵심이다. 기술보증기금과 신용보증기금 등 일부 보증기관 출연금의 경우 가산금리 반영 비율을 50% 이내로 제한했다.은행의 대출 금리는 기준금리에 가산금리를 더한 후 우대금리를 빼는 방식으로 산정된다.[김혜란 기자 / 안정훈 기자]...",https://n.news.naver.com/article/newspaper/009/0005605819?date=20251215,기타,0.017099333,
중앙일보,[오늘의 운세] 12월 15일,"2025년 12월 15일 월요일 (음 10월 26일)쥐 - 재물 : 무난 건강 : 양호 사랑 : 만남 길방 : 南36년생 반가운 소식을 접할 수도. 48년생 사람들과 어울릴 것. 60년생 외출할 일이 생길 수도. 72년생 기다리던 일이나 소식을 접할 수도. 84년생 비전 보이는 일이 생길 수도. 96년생 외국에 관심을 가질 것.소 - 재물 : 무난 건강 : 양호 사랑 : 기쁨 길방 : 南37년생 평화로운 하루가 될 듯. 49년생 유쾌, 상쾌, 통쾌한 하루. 61년생 유익함이 생길 수 있는 하루. 73년생 선택이나 결정할 일이 생길 수도. 85년생 변화에 능동적으로 대처. 97년생 NO가 아니고 YES하라.호랑이 - 재물 : 보통 건강 : 보통 사랑 : 베풂 길방 : 東38년생 내 몸은 내가 챙겨야 한다. 5...",https://n.news.naver.com/article/newspaper/025/0003489733?date=20251215,기타,0.015975697,
